name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'unknown';0.000000;-5.300859e+00;-1.242917e+01;4.232357e-01;1.247002e+01;8.654154e+00;5.515944e+01;-9.293220e+00;-1.109617e+01;1.701975e+01;-1.243660e+01;1.954674e+01;-8.038996e+00;1.229840e+02;2.135291e+00;1.009246e+00;2.749859e+00;1.578140e-01;2.281628e+00;-7.038239e+00;1.787559e+00;-2.268892e+00;-4.610004e+00;-9.073200e-02;-2.968836e+00;3.437758e+00;-1.070357e+00;-4.218540e-01;-3.703940e-01;-3.481614e-01;-4.133043e-02;-2.856933e-01;4.451012e-01;-3.999100e-01;8.912702e-01;4.015513e-01;1.438917e+00;-3.125702e-01;5.999232e-01;3.222365e-02
'unknown';0.010000;7.439773e-01;-9.099463e+00;8.057290e+00;1.214390e+01;7.275888e+00;3.106950e+01;-1.300519e+01;-2.848485e+01;6.109088e-01;-1.401430e+01;9.624448e+00;-2.587343e+00;1.209105e+02;2.142503e+00;9.632641e-01;3.005534e+00;7.907349e-01;2.430729e+00;-5.883997e+00;2.374038e+00;-2.012437e-01;-4.296420e+00;1.823517e+00;-4.341262e+00;6.353915e+00;-1.182654e+00;-6.622015e-01;-5.407192e-01;-9.281119e-01;-2.938050e-03;-7.055343e-01;1.313183e+00;-1.056438e+00;1.394621e+00;1.410358e+00;1.923044e+00;-8.802199e-02;-6.393531e-01;3.616186e-01
'unknown';0.020000;2.353177e+00;-9.047789e+00;1.035550e+01;1.342215e+01;2.075143e+01;3.201321e+01;1.500559e+00;-1.374629e+01;2.174146e+00;-1.210141e+01;9.663698e+00;6.423967e+00;1.186690e+02;2.241417e-02;-8.197331e-01;8.812144e-01;-3.652986e-01;7.786108e-01;-5.389853e+00;-5.052310e-01;1.153635e+00;-2.759040e+00;6.146730e+00;-3.845475e+00;4.979295e+00;-8.530899e-01;-5.880979e-01;-5.708423e-01;-1.197143e+00;3.202903e-01;-9.272696e-01;1.777206e+00;-1.332859e+00;4.377216e-01;1.866828e+00;1.262757e+00;4.754902e-01;-2.422484e+00;7.093890e-01
'unknown';0.030000;1.584640e+00;-9.303535e+00;1.048477e+01;1.594763e+01;1.475916e+01;3.731256e+01;-2.819917e+00;-1.077733e+01;2.960451e+00;-3.486611e+00;2.781946e+00;1.649910e+01;1.192282e+02;-1.192783e-01;-7.798601e-01;-9.563775e-01;4.046801e-01;-4.945344e-01;-1.296517e+00;-2.348237e+00;2.992949e+00;1.516303e+00;6.405759e+00;-2.970627e+00;-5.297760e-01;6.291031e-01;-1.526837e-01;-4.483290e-01;-9.564415e-01;1.149456e+00;-7.290667e-01;1.667853e+00;-7.996280e-01;-5.474668e-01;1.963343e+00;-7.149661e-01;1.635608e+00;-3.570202e+00;8.512743e-01
'unknown';0.040000;-5.609119e+00;-1.642580e+01;3.615566e+00;8.741663e+00;8.805570e+00;2.508864e+01;-1.691201e+01;-1.418175e+01;2.049778e+00;1.303321e+01;3.740614e+00;7.314258e+00;1.195597e+02;3.256918e-01;-9.734033e-01;-1.254898e+00;1.952293e+00;-8.920882e-01;-4.459509e-01;-2.515601e+00;-1.677380e+00;1.817775e+00;3.931930e+00;-1.276703e+00;-5.232816e+00;1.570710e+00;3.788699e-01;-1.568700e-01;-3.135785e-01;1.985284e+00;1.947690e-01;1.934631e+00;5.639874e-01;-2.247866e-01;1.826658e+00;-2.609021e+00;1.912601e+00;-2.149988e+00;6.743353e-01
'unknown';0.050000;4.128734e+00;-9.309760e+00;6.645371e+00;1.650755e+01;1.077614e+01;2.804920e+01;-1.554009e+01;-1.330237e+01;8.254607e+00;5.447186e+00;-2.267145e+00;-5.681368e+00;1.236106e+02;1.227446e+00;-1.201546e+00;-7.086167e-01;5.379220e+00;-3.792546e-01;-1.668320e-02;-6.189169e-01;-1.523070e+00;3.231886e+00;-6.439136e-01;2.552391e+00;-6.391038e+00;1.861818e+00;-1.020159e-01;-5.475982e-01;-2.590933e-01;1.325781e+00;9.106777e-01;1.443956e+00;8.658649e-01;8.420373e-01;1.411519e+00;-2.448482e+00;1.281421e+00;3.831399e-01;1.960728e-01
'unknown';0.060000;2.709589e+00;-1.391169e+01;6.000714e+00;2.290366e+01;1.828250e+01;3.441514e+01;-4.717360e+00;-2.087067e+01;8.615940e+00;3.091340e+00;5.804730e+00;-8.649879e+00;1.243314e+02;1.243401e+00;-1.393240e+00;-8.105585e-01;7.073850e+00;1.694816e+00;3.643382e+00;1.450046e+00;2.287712e+00;5.516455e+00;-3.373540e+00;2.956023e+00;-2.840014e+00;1.902229e+00;-5.442278e-01;-7.017123e-01;-2.553372e-01;-1.437554e-02;9.850820e-01;9.958550e-01;-2.206299e-02;2.192698e+00;1.102720e+00;-1.337971e+00;-7.296268e-01;2.151379e+00;-9.736510e-02
'unknown';0.070000;3.562516e+00;-1.656832e+01;5.749116e+00;3.576273e+01;8.124429e+00;3.256590e+01;-1.201183e+01;-1.504822e+01;1.583680e+01;-1.735246e+00;1.451184e+01;-7.474025e+00;1.261515e+02;-1.088213e+00;-3.307933e+00;-2.474014e+00;4.472806e+00;2.765402e+00;3.878598e+00;-1.735258e-03;5.220590e+00;6.724556e+00;-2.183914e+00;1.320114e+00;1.895228e-01;1.443707e+00;-6.946987e-01;-5.923936e-01;-2.740701e-02;-1.714155e+00;4.375938e-01;-8.094761e-02;-6.933289e-01;1.524480e+00;4.225307e-02;3.210068e-03;-2.518651e+00;2.322333e+00;-1.916823e-01
'unknown';0.080000;8.909954e-01;-1.976272e+01;1.090138e-02;3.448331e+01;1.860551e+01;4.104720e+01;-1.142591e+01;-1.870269e+00;2.584096e+01;-2.432826e-01;1.013124e+01;-5.989485e+00;1.278004e+02;-1.237618e+00;-3.428771e+00;-1.648886e+00;2.333622e+00;2.460993e+00;2.585683e+00;-2.934506e+00;5.914278e+00;5.585041e+00;-1.987927e+00;-4.308699e+00;2.233797e+00;1.292940e+00;-3.343765e-01;-2.673510e-01;6.499489e-01;-2.207132e+00;-9.605173e-01;-1.872479e+00;-6.763349e-01;-2.302712e-01;-1.283377e+00;2.068098e-01;-2.255595e+00;1.317273e+00;-2.514638e-01
'unknown';0.090000;-4.030336e-01;-2.292391e+01;-2.729791e+00;3.308175e+01;2.444165e+01;4.412616e+01;-1.219449e+01;3.300379e+00;3.326488e+01;-3.805073e+00;2.170173e+00;-6.063951e+00;1.290947e+02;-1.005538e+00;-3.145748e+00;-4.264882e-01;-8.214417e-01;1.425626e+00;1.074284e-01;-1.893285e+00;4.286049e+00;3.408859e+00;-1.320670e+00;-6.408501e+00;2.683722e+00;1.208051e+00;7.102363e-02;1.325006e-01;9.292886e-01;-1.721110e+00;-1.776672e+00;-2.187372e+00;3.168003e-01;-1.362628e+00;-2.441020e+00;-3.055703e-01;-4.513336e-01;4.748752e-01;-3.078093e-01
