name,pcm_fftMag_mfcc[0],pcm_fftMag_mfcc[1],pcm_fftMag_mfcc[2],pcm_fftMag_mfcc[3],pcm_fftMag_mfcc[4],pcm_fftMag_mfcc[5],pcm_fftMag_mfcc[6],pcm_fftMag_mfcc[7],pcm_fftMag_mfcc[8],pcm_fftMag_mfcc[9],pcm_fftMag_mfcc[10],pcm_fftMag_mfcc[11],pcm_fftMag_mfcc[12],pcm_fftMag_mfcc_de[0],pcm_fftMag_mfcc_de[1],pcm_fftMag_mfcc_de[2],pcm_fftMag_mfcc_de[3],pcm_fftMag_mfcc_de[4],pcm_fftMag_mfcc_de[5],pcm_fftMag_mfcc_de[6],pcm_fftMag_mfcc_de[7],pcm_fftMag_mfcc_de[8],pcm_fftMag_mfcc_de[9],pcm_fftMag_mfcc_de[10],pcm_fftMag_mfcc_de[11],pcm_fftMag_mfcc_de[12],pcm_fftMag_mfcc_de_de[0],pcm_fftMag_mfcc_de_de[1],pcm_fftMag_mfcc_de_de[2],pcm_fftMag_mfcc_de_de[3],pcm_fftMag_mfcc_de_de[4],pcm_fftMag_mfcc_de_de[5],pcm_fftMag_mfcc_de_de[6],pcm_fftMag_mfcc_de_de[7],pcm_fftMag_mfcc_de_de[8],pcm_fftMag_mfcc_de_de[9],pcm_fftMag_mfcc_de_de[10],pcm_fftMag_mfcc_de_de[11],pcm_fftMag_mfcc_de_de[12]
Soccerfield-01.csv,-2.7664352124489793,8.390184025204084,-5.05868658265306,137.51765714285716,-22.50260081632653,5.195119635714287,8.668585773469387,-7.062495891836726,0.3849847240265302,-10.230854590816334,13.166776187755097,15.926493047959179,-5.630024798979593,-0.04240470163265307,-0.145594393877551,0.021711618367346943,0.03929118961224477,-0.16574310956122448,-0.05608806816326537,0.017783565714285878,0.13357751959183672,0.05215228214285723,0.1273396930612245,0.18043673163265317,-0.07081424581632648,-0.05984188163265307,-0.009533737172448993,-0.018753703979591845,0.0028684436846938928,-0.0002912360102040876,-0.020246819316326534,0.010250868510204092,0.024557547802040836,0.05712773877551018,-0.02336515449999999,-0.04990345795918365,0.009148302653061218,-0.022256288571428584,-0.016034894132653063
Soccerfield-02.csv,-3.6835721867346938,0.933511098367347,-2.99632551897959,129.5007867346939,-15.759020214285718,10.415777933673473,15.473077030612242,4.877472156734695,-2.1260751875510207,2.11299275877551,7.325381594183674,8.352333588979596,1.4541408816326535,-0.00032877340816326727,0.15060433846938778,0.11147892040816329,0.033803173061224503,0.009597504591836704,0.02656541681632647,-0.03140552641836736,0.029939766326530646,0.024565304795918314,-0.12514520102040824,-0.0539416724489796,-0.029580085102040875,-0.06648326540816327,-0.0168408986632653,-0.03811349588775517,-0.0430111431632653,-0.004734042836734702,-0.05073953844897962,-0.03106552030612244,0.00869354908163265,0.026324264337755122,0.03786750836734695,0.042877263265306095,-0.009394728214285707,-0.0011353362142857341,-0.014282510663265344
Soccerfield-03.csv,-5.724839340714284,2.237723660408162,-0.7663125000000002,140.99591020408167,-17.319338602040812,-1.3080429622448977,-1.303015669387753,-2.085238946122451,-3.033908524489796,0.8869365858061221,8.019472261326529,5.7548579607142845,1.4476031153061222,-0.04828784857142857,-0.28977021459183677,-0.0995003498979592,0.1771745189081633,0.009603159959183696,-0.2031350416326531,-0.5427987284693877,0.00366235612244904,-0.005699749795918433,0.020954585020408194,-0.0010315018367347151,0.161853425,0.07743432683673473,-0.001715467490816334,0.01731418512244899,-0.030420067908163262,-0.01381225654081632,-0.00639691070408163,0.031141172091836762,0.03651686397959184,0.046215198979591816,0.02803108153061224,-0.0017155381632652834,0.0009715419489795863,-0.01894803262244897,0.027861247285714277
Soccerfield-04.csv,-6.135827700000001,2.9990958908163243,-5.046226109183674,139.0081714285714,-20.20919425510205,-0.8697558916326524,-4.25251601367347,3.9367196978571433,13.076757473979592,13.606547386734691,7.301813641836737,-0.6551304673469397,3.0320888306122433,-0.02915183092857145,-0.04309272363265307,0.020441553877551,-0.12421609214285712,-0.0004067640724489827,0.023024617551020348,0.3853948864285716,0.06555379799999991,0.023744660612244853,0.052904503368367335,0.22193314683673468,-0.05112429653061214,-0.10447982244897952,-0.004402995336734689,-0.03828446232653061,-0.013357687244897954,0.005983690979591838,-0.003914993571428567,0.006231409081632651,-0.0016173011020408216,0.023965307346938775,0.009650669591836719,0.021077455295918368,0.0108529327244898,0.014152120539795917,-0.007847921224489799
Soccerfield-05.csv,-7.276891724489799,4.046482861224489,0.6260392001020408,130.35181938775509,-11.008728989795916,8.271615072142858,9.007992455612241,13.095220075510202,11.301547764285713,3.5674029031632664,7.272133364285714,2.2225854687755104,2.923109256734694,0.025607432918367326,-0.07428487765306122,0.11392905102040819,-0.05692176736734693,0.04227833245918363,0.1367665993877551,0.09161399646938775,0.04464625806122443,-0.007434877959183657,0.058034491224489795,0.040611855591836755,-0.010885296224489761,-0.0319713013265306,0.0065601391734693825,0.02883117336734693,-0.0011730503673469366,0.001550732428571424,-0.0150431608877551,0.002080556234693873,-0.00761603142857141,-0.021413727561224505,-0.029745531938775504,-0.01666587188775507,0.0139958674387755,-0.009883155306122443,-0.0052051144897958986
Soccerfield-06.csv,-5.6841010408163255,3.201107043571429,5.466560047857142,128.89875714285705,-8.972547863265307,8.666795929591835,7.773224607142853,10.286985777551013,17.17152593459183,3.6239036846938766,-1.8800704051020405,4.339959562397961,3.193914493061224,-0.0009732032959183698,-0.01938018342857136,0.05808303408163264,0.03435601212244898,-0.09260847195918365,-0.10686638040816335,-0.14373176102040822,0.0027638624295918406,0.0752265666326531,-0.021602520102040796,0.002082829795918412,0.12278336928571427,0.09393732479591832,-0.009810449163265306,0.00820667020408164,-0.002604017244897955,-0.010237388704081635,0.002929209795918369,0.009072716832653073,-0.007516669897959189,-0.018265233008163267,-0.00801134214285716,0.013419086285714268,0.031134936428571406,0.0230459231632653,0.034777297459183676
Soccerfield-07.csv,-6.604769489795917,1.2110297154081635,1.3725962854081633,127.64819387755101,-8.642068994897956,8.722222755102042,11.588916640816327,10.768029469387756,10.681004965306123,5.916421128571432,9.763263508163268,5.957090933469389,0.3531808309183671,-0.03997199755102041,0.08728164693877567,0.0818005043469388,-7.559897959183268e-05,0.007105144285714279,0.06436027612244892,0.17267943961224505,0.0896160397959184,-0.12875750183673476,-0.16447894224489798,-0.07778704183673474,-0.024974732448979606,0.04857352969387753,0.004155538360204073,-0.025893093061224483,0.0033514166326530635,-0.0013306282551020388,-0.002884652153061221,-0.019166768132653056,-0.01587039486734694,0.04445796539897958,0.04922455763163267,-0.019546310499999994,-0.02528893695918367,0.002069457724489778,-0.00394041357142857
Soccerfield-08.csv,-7.300268295918371,2.324627152244898,-0.5607232785204074,130.92339591836733,-13.921995500000003,9.961056687755098,11.149207979591838,7.991229916326529,10.12604523979592,3.8820937651020393,-1.1386383999999987,5.327099490816328,8.638942617346938,-0.007674201908163265,0.010668254285714312,-0.13726773575510204,-0.0004044185714285516,-0.007423491908163297,-0.014892823530612222,-0.045821507448979566,-0.03551732265306111,0.06364280890816335,0.11906878013265305,-0.048012893979591846,-0.02569235612244898,0.20902760363265308,0.0012719420632653128,0.0011041485714285825,0.014950347448979563,0.0016200670306122432,0.0069971542857142875,-0.016268303540816317,-0.005116916318367347,0.01927742560204081,0.021019905969387763,0.001218881938775509,-0.03093677903061223,0.009781418571428545,0.013987389795918372
Soccerfield-09.csv,-7.249305645918371,3.5967519514285717,-1.9214712020408165,127.63178265306122,-7.4637602450000005,7.104332349999999,10.245461685714291,16.356348418367347,13.594815268367347,4.47324179387755,1.820618840816326,1.9732009939795916,2.7351219683673467,0.0742888105408163,0.04740186919285711,0.05861327785714284,0.027837732755102044,-0.010968485632653046,-0.024991833273469332,0.04330823653061226,0.01681576520408163,-0.22196593061224498,-0.19330193378571428,0.09041889102040819,-0.021059925918367216,0.006568869989795982,-0.011884296469387757,-0.03561268399999998,-0.02394732908163267,0.0008499174551020393,-0.013990253775510204,0.0054655248979591925,0.019871313469387763,-0.00859263724387755,-0.014639268673469395,-0.020584853040816323,-0.01790808204591838,-0.0350869537755102,-0.06763292387755103
Soccerfield-10.csv,-8.66239592857143,4.681852514285716,-3.6262242640816327,129.6486244897959,-8.113692887755105,8.412534986530614,11.65469375510204,16.555340989795916,13.81870071632653,4.761692158500002,1.0206238536734693,0.7751346262244895,2.156768678265306,-0.046391779999999994,-0.15405746785714283,-0.04337365234693882,-0.020997840489795916,0.08485088612857153,-0.036877160102040785,-0.10815217096938776,-0.03983431585714286,0.025525509867346922,0.07007738051020411,0.03294653765306127,0.0420636110408163,-0.029572893381530598,0.003914896989795919,0.028181851163265274,0.034782558183673463,-0.00029870188571428307,-0.0025072705978571278,-0.008383025581632663,0.029841129285714287,0.037991392957142864,0.001584887346938771,0.00120608706122447,-0.03465522723469388,-0.030778551826530595,0.02752238647959181
Soccerfield-100.csv,-4.324863569897959,-0.5399939829591841,-1.2020758830612253,136.40460918367344,1.3754459428571424,14.286542326530611,15.832315514285716,16.292991886734697,6.928249885714287,-0.3647033377551014,-1.4280848354081637,-3.8188973602040823,-2.576020543657143,-0.14720727500000003,0.12097731326530616,0.12702609571428575,-0.003988865714285703,-0.047906203775510234,-0.0694899017346939,0.08253649316326533,0.09601097711224495,0.03172643734693875,0.11948206030612242,0.11901719824489797,-0.0020912301020408037,-0.014830089836734719,-0.015696977551020414,0.0076040523469387755,0.025243264285714297,-0.008617833183673472,-0.016978983979591827,0.018714226510204074,0.01670386367346939,0.02881869040816324,0.008368847244897957,0.008590031734693863,-0.01890821058163265,0.010739913265306105,0.05612492285714288
Soccerfield-101.csv,-5.591840861224489,0.8450457867346938,-0.9079564273265306,140.15671836734694,2.613153695204083,17.908158438775516,20.614858226530615,14.54765124489796,6.232347957142857,1.785209803571429,0.7252807571428567,-1.4553699890816336,0.9666011968887754,-0.027235463908163324,-0.026066973397959162,-0.03144907051020404,-0.029330533857142852,0.09844071357551017,0.025491666734694003,0.015758710122448966,-0.025595040163265338,-0.0736002291836734,0.07135858448979583,-0.15779656224489794,-0.06964439275510208,0.12828026673469375,-0.0015399030918367338,0.007968970918367351,0.016057304928571443,-0.00629703814285715,0.010697767082653065,-0.032178281734693885,-0.002363372000000011,0.03627631112244896,0.04785751744897959,-0.0008877785714285758,-0.050308837551020384,-0.024227445908163267,-0.028592361387755078
Soccerfield-102.csv,-9.159399120408166,-0.4237160952040817,-4.5768646878224475,136.73092653061227,-1.7668816324489793,12.57120555102042,15.46527185714286,21.853054051020415,11.412474274489798,0.6983091434693875,2.170755165102041,6.547927683673471,0.6294143724489801,-0.04054416806122451,0.08686351071428569,0.017483958673469382,-0.010472769357142846,-0.13519758512244892,0.07601444938775508,0.018237120306122425,0.024813030612244893,0.19629790214285697,0.0787003832959183,0.032793343061224486,0.250871064897959,0.1244866782653061,-0.004945723877551021,0.04029339663265304,-0.0035030896938775566,-0.009179087153061226,-0.009122799693877547,0.024332621938775507,0.02660026357142859,0.03326329281632652,0.01826658714285715,-0.030763946530612252,-0.0666301902755102,-0.08971328711224492,-0.04328661235714292
Soccerfield-103.csv,-11.632042979591839,3.5760164956122438,2.108727316734694,135.66555408163268,-4.1332837816326515,11.684834254081634,16.47472731632653,24.32255681632652,15.092818688775509,0.8456004709183675,-0.9533734877551018,2.765815978877552,-8.107301922448983,0.016220822040816346,-0.020299359622448998,0.07153138908163269,0.056376611795918366,0.01154504326530616,0.05917409642857139,-0.04027154642857141,-0.24418309637755095,-0.19483207448979603,-0.18861765765306124,-0.281620432244898,-0.13201715714285722,-0.162788055510204,-0.010751594377551028,-0.02021256592857143,-0.04198393408163267,0.002023651969387756,-0.0061714724591836675,0.002740510999999994,-0.009476887112244894,0.00018186561224490204,-0.0065851373367347,0.036296879499999976,0.006698069989795926,0.031356817591836755,0.020392905408163294
Soccerfield-104.csv,-9.302297009183675,-4.209276997959185,-3.772657802040817,138.21704183673472,-7.973093129795916,12.201489888265312,18.402638826530612,19.460389496938774,14.90551327551021,-0.9230155793877552,-2.7792699328571433,7.0183141612244935,0.06997279489795949,0.06524266865306123,-0.013146125306122455,-0.011106514999999987,-0.03495044528571428,-0.0013187676530612372,0.085796420510204,-0.060652367857142904,-0.12257713632653058,-0.021699817142857094,-0.018357219183673484,-0.03789995591836734,-0.09026884724489792,-0.03271468693877553,-0.005624314642857145,0.000907528989795918,0.038457909081632644,-0.001910701642857138,0.006982873693877557,-0.025481253989795914,-0.0046503475510204185,-0.025118207959183687,-0.03274713887755103,-0.01676151306122447,-0.006466000571428576,0.02587624724489793,-0.027612219091836702
Soccerfield-105.csv,-6.489046071734693,-7.778037396938774,-4.44877334897959,137.31640102040814,-6.785615286020406,16.959007387755094,18.85312268367347,18.190809408163265,14.32397585102041,6.196551465091838,2.0974917877551014,4.366019072448984,-0.8784597438775511,-0.020532594693877543,-0.14471414755102033,0.049531224795918344,0.0024833458163265464,-0.03290650755102038,-0.050678928714285705,0.018611436326530627,0.047432914387755105,-0.013698326040816333,-0.02935565642857133,-0.005543505428571437,-0.010897836122448998,-0.1645234089795919,-0.0005310964897959171,0.006136267091836741,-0.024233417122448964,-0.003228832122448982,0.004329198306122463,-0.0009978505102040817,-0.0015911736632653226,0.0017294390306122585,0.013599803414285721,-0.04400358183673471,0.004460204561224499,0.008636469285714283,-0.001924417928571437
Soccerfield-106.csv,-9.303098510204084,-1.1709175642857135,1.0588324663265305,134.2285581632652,-6.729470107142863,10.560821724489799,13.302500856122446,21.925753741836736,16.76342256122449,3.399605143571427,-0.9068117270408166,-1.410674790204082,-1.1918843539795918,-0.038396405744897937,0.052648815918367335,0.06304273775510202,-0.020303625897959185,-0.03506661244897958,-0.057818779795918394,-0.1645283177142857,-0.13832741683673472,-0.03452663540816321,-0.004355121836734721,-0.04974772334693877,-0.20811728744897956,-0.14164714408163268,-0.002387019950306117,0.06510853408163265,0.024483568163265287,0.004193117826530611,-0.02384861364285715,0.008863714001020406,0.014122036571428577,0.004659293877551031,-0.01825682246938776,-0.018738056530612248,-0.02747027882653064,-0.0400681686734694,0.011525645540816356
Soccerfield-107.csv,-8.276611224489798,-6.603151832551021,-2.3166330622448976,137.88835918367346,-11.155789574489791,6.086867570408162,7.49113828367347,13.872082200000001,13.76827746836735,1.0732585346938774,0.5987704280612247,4.672189983202042,0.6709860377551016,0.061653517775510196,-0.20219027255102046,-0.02841291622448977,-0.010880551903061229,0.050842102040816364,-0.02058159438775505,0.022210242244897947,0.022355493469387717,-0.005989899387755127,0.057106435102040845,0.09255413816326533,0.0336359110816327,-0.09022563826530615,0.0008751704897959141,-0.009508481734693862,0.021632385387755113,0.00032817263265305923,0.007798438612244897,-0.002960288061224506,0.006839123469387741,0.0017566261224489818,0.010784416632653036,0.014442708285714308,0.004865119897959208,-0.01774748006122449,-0.029993842551020413
Soccerfield-108.csv,-8.198887543877554,-2.555744893877551,-0.47283028877550937,135.54539183673472,-8.125572259183675,13.463302473979592,16.763304459183672,18.17493126836735,16.925648751020407,3.8393281161224495,0.1582289437959185,4.057111384081633,1.4335903173061215,-0.051145668193877565,0.08494900734693875,0.1482083778785714,0.028516647612244896,-0.011328482653061241,0.003837160714285709,-0.14039571140816323,-0.17853131806122446,-0.02335109360204083,-0.03538996734693878,-0.06592745053061233,0.08382592632653059,0.17222282357142865,-0.011624912857142858,-0.04886063561224488,-0.008369557448979596,0.007407209612244896,0.008993269295918363,0.03339573848979594,0.017913386693877577,0.007916295275510223,0.0012571023877550839,0.0019776763265305975,-0.011616536602040829,0.02661805346938776,-0.052506595
Soccerfield-109.csv,-5.357764395816329,-5.589347775306123,-7.843665607448978,137.37366020408163,-4.773888266530612,9.000022682653062,10.810803319387755,16.552805594897954,8.324632401020407,1.1652514091836732,2.400358173591839,6.559499413265306,-2.24245061612245,0.044403051122448994,-0.0040427002040816385,-0.04083584285714277,-0.06255926962244897,0.08588194376530608,0.03998371204081627,0.12795154367346936,0.19919552684693878,0.07500095918367347,-0.018707177540816237,-0.09990796836734693,-0.2238776573469387,-0.1069489721428571,0.002213518704081628,-0.019979371836734684,0.0022603412346938823,-0.0037756211224489796,-0.009309463265306123,-0.004633828040816333,-0.01581464548979593,0.01445260137755102,0.008376782948979597,-0.022076180180612266,0.021943216224489796,0.004589233979591814,0.012201311846938775
